Tau,SF,+-
3952.19,3.89391e-23,4.02875e-24
3955.12,3.60778e-23,3.60647e-24
3958.05,3.78616e-23,3.69206e-24
3960.98,3.52762e-23,3.49261e-24
3963.91,3.63466e-23,3.50852e-24
3966.84,3.48064e-23,3.39881e-24
3969.77,3.96282e-23,3.69123e-24
3972.69,3.84724e-23,3.56823e-24
3975.62,3.69522e-23,3.30009e-24
3978.55,3.83043e-23,3.40381e-24
3981.48,3.61321e-23,3.11839e-24
3984.41,3.69669e-23,3.39082e-24
3987.34,3.66057e-23,3.23109e-24
3990.27,3.22623e-23,2.7179e-24
3993.2,3.35353e-23,2.93814e-24
3996.13,3.04603e-23,2.81939e-24
3999.06,3.14754e-23,3.03827e-24
4001.99,3.25331e-23,3.30967e-24
4004.92,3.17862e-23,3.41046e-24
4007.85,3.02441e-23,3.11785e-24
4010.78,3.09562e-23,3.4466e-24
4013.71,2.8072e-23,3.07846e-24
4016.64,3.18865e-23,3.68676e-24
4019.57,2.80363e-23,3.21783e-24
4022.5,2.8992e-23,3.12616e-24
4025.43,2.79593e-23,3.03963e-24
4028.36,2.71099e-23,2.83571e-24
4031.29,2.48734e-23,2.54845e-24
4034.22,2.57105e-23,2.64046e-24
4037.15,2.49387e-23,2.33001e-24
4040.08,2.52536e-23,2.13537e-24
4043.01,2.49638e-23,2.1195e-24
4045.94,2.39292e-23,1.97337e-24
4048.87,2.30457e-23,2.06515e-24
4051.8,2.33631e-23,1.92343e-24
4054.73,2.46248e-23,2.11267e-24
4057.66,2.68372e-23,2.28695e-24
4060.59,2.61048e-23,2.28512e-24
4063.52,3.05142e-23,3.06607e-24
4066.45,2.9071e-23,2.71209e-24
4069.38,2.86297e-23,2.66144e-24
4072.31,3.03853e-23,3.176e-24
4075.23,2.96406e-23,3.05551e-24
4078.16,2.88572e-23,3.1862e-24
4081.09,2.93693e-23,3.09892e-24
4084.02,3.13837e-23,3.51931e-24
4086.95,3.10008e-23,3.18507e-24
4089.88,3.13267e-23,3.18905e-24
4092.81,3.09771e-23,3.49549e-24
4095.74,3.26437e-23,3.98813e-24
4098.67,3.47295e-23,4.051e-24
4101.6,3.13388e-23,3.52738e-24
4104.53,3.45372e-23,4.04878e-24
4107.46,3.39554e-23,3.58401e-24
4110.39,3.38866e-23,3.56633e-24
4113.32,3.74092e-23,4.17735e-24
4116.25,3.65935e-23,4.14114e-24
4119.18,3.60956e-23,3.6937e-24
4122.11,3.73511e-23,3.73958e-24
4125.04,3.43825e-23,3.53567e-24
4127.97,3.70442e-23,3.78622e-24
4130.9,3.48722e-23,3.0417e-24
4133.83,3.75664e-23,3.36715e-24
4136.76,3.65319e-23,3.36945e-24
4139.69,3.59995e-23,3.02553e-24
4142.62,3.75217e-23,3.2474e-24
4145.55,3.98583e-23,3.83198e-24
4148.48,4.09441e-23,3.97533e-24
4151.41,3.95111e-23,4.09252e-24
4154.34,3.95769e-23,4.24851e-24
4157.27,3.80457e-23,4.04383e-24
4160.2,3.52353e-23,3.51522e-24
4163.13,3.36642e-23,3.6508e-24
4166.06,3.43689e-23,3.73177e-24
4168.99,3.41065e-23,3.66204e-24
4171.92,3.44778e-23,3.81643e-24
4174.85,3.46342e-23,3.80707e-24
4177.77,3.36842e-23,3.58772e-24
4180.7,2.82108e-23,2.91821e-24
4183.63,2.79536e-23,2.91687e-24
4186.56,2.84147e-23,2.9132e-24
4189.49,2.911e-23,3.09015e-24
4192.42,2.71653e-23,2.93407e-24
4195.35,2.4783e-23,2.58088e-24
4198.28,2.48173e-23,2.55255e-24
4201.21,2.65629e-23,2.8973e-24
4204.14,2.64199e-23,2.83518e-24
4207.07,2.47679e-23,2.57497e-24
4210,2.48129e-23,2.68091e-24
4212.93,2.3111e-23,2.53368e-24
4215.86,2.44126e-23,2.66196e-24
4218.79,2.38118e-23,2.60126e-24
4221.72,2.39617e-23,2.60157e-24
4224.65,2.50305e-23,2.87031e-24
4227.58,2.38449e-23,2.55533e-24
4230.51,2.22543e-23,2.7051e-24
4233.44,1.90896e-23,2.33057e-24
4236.37,2.13049e-23,2.6038e-24
4239.3,2.2478e-23,2.66586e-24
4242.23,2.50172e-23,3.33357e-24
4245.16,2.55628e-23,3.53836e-24
4248.09,2.21407e-23,2.56719e-24
4251.02,2.35536e-23,3.01405e-24
4253.95,2.41666e-23,3.21502e-24
4256.88,2.32346e-23,2.97191e-24
4259.81,2.63356e-23,3.75922e-24
4262.74,2.43095e-23,3.38873e-24
4265.67,2.67913e-23,4.02916e-24
4268.6,2.66995e-23,4.19526e-24
4271.53,2.89936e-23,4.18418e-24
4274.46,3.01238e-23,4.62171e-24
4277.39,3.00293e-23,4.40162e-24
4280.31,2.95029e-23,4.34765e-24
4283.24,3.33573e-23,4.89284e-24
4286.17,3.57289e-23,4.85969e-24
4289.1,3.49165e-23,4.99708e-24
4292.03,3.45086e-23,4.99444e-24
4294.96,3.63239e-23,5.39605e-24
4297.89,3.61009e-23,5.32614e-24
4300.82,3.37907e-23,4.70936e-24
4303.75,3.54729e-23,4.7638e-24
4306.68,3.29203e-23,3.9998e-24
4309.61,3.25824e-23,4.13101e-24
4312.54,3.44211e-23,4.44731e-24
4315.47,3.26647e-23,4.00337e-24
4318.4,3.4384e-23,4.38495e-24
4321.33,3.52394e-23,4.15209e-24
4324.26,3.61452e-23,4.23906e-24
4327.19,3.52053e-23,4.08661e-24
4330.12,3.49447e-23,4.16767e-24
4333.05,3.59965e-23,4.26095e-24
4335.98,3.58774e-23,3.96887e-24
4338.91,3.61234e-23,4.35444e-24
