Time,Flux,+-
52652.589988,2.591E-11,8.582E-13
52656.842025,2.603E-11,1.176E-12
52661.148414,1.952E-11,1.047E-12
52669.565081,1.954E-11,1.739E-12
52673.71684,2.068E-11,2.01E-12
52678.165822,2.161E-11,1.323E-12
52682.387396,2.718E-11,1.569E-12
52686.599525,2.646E-11,8.921E-13
52690.93934,2.839E-11,1.064E-12
52695.100081,3.003E-11,8.33E-13
52699.51434,2.758E-11,9.386E-13
