Time,Flux,+-
55371.075729,1.774E-11,8.754E-13
55373.668044,1.937E-11,8.513E-13
55402.004155,2.442E-11,9.554E-13
55403.050822,2.226E-11,1.1E-12
55405.131192,2.66E-11,9.598E-13
55407.009803,2.622E-11,1.21E-12
55408.996192,1.324E-11,7.757E-13
55411.128322,1.899E-11,9.819E-13
55413.049155,1.486E-11,7.986E-13
55415.065729,1.507E-11,9.56E-13
55417.951007,2.113E-11,1.08E-12
55419.049803,1.876E-11,7.965E-13
55420.994248,1.161E-11,8.357E-13
55423.549896,7.84E-12,7.688E-13
55425.8561,1.522E-11,9.756E-13
55427.800544,1.927E-11,8.127E-13
55429.6861,2.08E-11,2.087E-12
55431.662211,1.785E-11,1.094E-12
55433.106933,1.389E-11,9.015E-13
55435.475081,2.024E-11,1.004E-12
55437.16147,1.552E-11,9.34E-13
55439.337303,1.09E-11,7.576E-13
55441.215451,1.863E-11,9.038E-13
55443.968877,1.983E-11,9.569E-13
55445.06434,2.269E-11,9.238E-13
55447.295914,1.747E-11,8.348E-13
55448.981562,1.969E-11,9.429E-13
55450.8786,1.556E-11,7.774E-13
55453.104803,1.558E-11,6.844E-13
55455.06184,1.497E-11,9.023E-13
55457.934711,1.658E-11,9.478E-13
55459.570451,1.779E-11,1.143E-12
55461.834896,2.031E-11,7.124E-13
55463.906377,2.251E-11,8.789E-13
55465.840174,3.036E-11,9.609E-13
55467.884896,2.042E-11,8.726E-13
55469.889988,1.794E-11,1.311E-12
55471.658137,1.998E-11,8.385E-13
55473.703785,2.978E-11,1.011E-12
55475.706655,2.192E-11,9.871E-13
55477.686748,3.132E-11,7.44E-13
55479.509896,2.168E-11,1.018E-12
55481.330359,1.251E-11,1.021E-12
55483.062488,1.881E-11,7.98E-13
55485.350544,1.095E-11,7.227E-13
55487.0386,1.208E-11,6.082E-13
55489.063507,1.438E-11,8.561E-13
55491.885174,1.593E-11,8.902E-13
55493.961192,2.621E-11,9.255E-13
55495.985822,2.244E-11,8.596E-13
55497.945451,2.851E-11,1.114E-12
55499.902581,2.16E-11,8.41E-13
55501.861007,1.844E-11,8.954E-13
55503.819618,2.153E-11,1.091E-12
55505.73897,2.076E-11,8.271E-13
55507.873507,1.619E-11,7.271E-13
55509.83184,2.322E-11,8.856E-13
55511.858507,2.017E-11,1E-12
55513.751933,1.78E-11,7.863E-13
55515.776563,1.611E-11,8.092E-13
55517.736655,1.545E-11,9.147E-13
55519.656933,1.099E-11,8.933E-13
55521.726655,1.535E-11,8.434E-13
55523.680266,1.563E-11,7.947E-13
55525.120451,2.628E-11,9.234E-13
55527.349618,2.39E-11,7.41E-13
55529.577211,1.653E-11,8.647E-13
55531.457488,2.805E-11,1.969E-12
55533.463322,2.661E-11,1.269E-12
55535.151748,2.089E-11,8.039E-13
55537.479525,2.441E-11,1.424E-12
55539.067674,2.036E-11,8.122E-13
55541.466748,2.048E-11,1.176E-12
55543.7586,1.608E-11,8.582E-13
55545.785729,2.062E-11,9.198E-13
55547.610822,1.936E-11,8.842E-13
55549.70147,1.718E-11,8.169E-13
55551.488692,1.593E-11,9.389E-13
55553.686007,1.443E-11,8.55E-13
55555.605822,1.218E-11,7.97E-13
55557.604155,1.843E-11,8.327E-13
55559.520822,1.427E-11,8.729E-13
55561.589896,1.517E-11,8.553E-13
55563.640822,1.123E-11,7.642E-13
55565.599988,1.492E-11,8.382E-13
55567.6261,2.09E-11,9.307E-13
55569.296655,1.875E-11,7.881E-13
55571.337859,1.924E-11,9.842E-13
55573.295451,1.655E-11,8.825E-13
55575.440451,1.863E-11,1.297E-12
55577.954433,1.822E-11,9.468E-13
55579.2536,2.74E-11,1.135E-12
55581.127951,2.086E-11,1.036E-12
55583.828044,1.788E-11,8.449E-13
55585.855729,2.168E-11,7.123E-13
55587.105544,2.183E-11,9.812E-13
55589.771748,1.827E-11,8.479E-13
55591.728785,2.304E-11,8.284E-13
55593.822488,2.534E-11,1.109E-12
55595.509155,2.575E-11,9.266E-13
55597.670729,2.191E-11,7.724E-13
55599.629062,1.936E-11,8.26E-13
55601.519618,1.872E-11,1.009E-12
55603.306192,2.305E-11,8.264E-13
55605.570544,1.896E-11,8.834E-13
55607.597581,1.813E-11,7.266E-13
55609.447859,2.076E-11,9.979E-13
55611.447303,1.99E-11,8.074E-13
55613.473507,2.124E-11,9.67E-13
55615.562766,2.199E-11,1.428E-12
55617.076285,2.527E-11,8.964E-13
55619.237303,1.976E-11,8.183E-13
55621.460174,2.371E-11,8.879E-13
55625.041377,2.375E-11,1.222E-12
55627.122025,2.556E-11,8.712E-13
55629.165359,2.158E-11,8.485E-13
55631.053414,2.252E-11,1.152E-12
55633.077766,2.118E-11,7.41E-13
55635.038229,1.786E-11,1.002E-12
55637.667859,2.579E-11,7.728E-13
55639.624803,2.036E-11,9.353E-13
55641.649711,2.154E-11,8.775E-13
55643.540359,2.514E-11,9.18E-13
55645.497951,1.98E-11,7.432E-13
55647.523229,2.836E-11,8.486E-13
55649.480729,2.537E-11,9.504E-13
55651.438322,2.473E-11,8.914E-13
55653.395637,2.778E-11,8.279E-13
55655.35434,2.689E-11,9.483E-13
55657.379711,2.573E-11,8.913E-13
55659.271285,1.771E-11,1.13E-12
55661.254525,1.755E-11,9.114E-13
55663.347118,1.902E-11,9.659E-13
55665.409896,1.89E-11,8.067E-13
55667.304618,3.389E-11,9.301E-13
55669.326933,2.926E-11,1.073E-12
55671.285081,3.177E-11,1.235E-12
55673.332859,3.566E-11,9.98E-13
55675.092025,2.926E-11,8.995E-13
55677.820451,3.279E-11,1.029E-12
55679.215822,2.877E-11,8.858E-13
55681.802581,3.715E-11,1.097E-12
55685.492766,3.351E-11,9.505E-13
55687.435174,1.785E-11,1.009E-12
55689.531563,2.311E-11,8.18E-13
55691.420729,2.142E-11,7.45E-13
55693.377303,2.182E-11,7.206E-13
55695.33434,3.383E-11,8.731E-13
55697.3586,3.028E-11,7.896E-13
55699.315174,1.341E-11,6.118E-13
55701.272118,1.527E-11,8.295E-13
55703.124155,9.707E-12,7.504E-13
55705.187488,1.583E-11,9.358E-13
55707.27647,2.594E-11,1.075E-12
55709.236655,2.112E-11,7.41E-13
55711.19434,2.147E-11,8.578E-13
55713.152303,1.986E-11,9.375E-13
55715.309525,1.976E-11,7.617E-13
55717.226192,1.829E-11,9.603E-13
55719.80934,2.688E-11,9.556E-13
55721.832859,3.134E-11,8.944E-13
55723.870451,1.983E-11,9.22E-13
55725.896748,2.237E-11,9.753E-13
55727.967674,3.598E-11,1.218E-12
55729.604063,3.159E-11,1.038E-12
55731.892211,3.163E-11,1.039E-12
55732.938229,3.544E-11,1.238E-12
55735.372025,2.556E-11,8.9E-13
55737.398229,1.354E-11,7.954E-13
55739.354988,1.776E-11,8.491E-13
55766.707118,2.46E-11,7.401E-13
55768.130174,2.725E-11,8.816E-13
55769.982488,2.629E-11,1.001E-12
55771.529248,2.891E-11,1.017E-12
55773.755266,2.878E-11,1.002E-12
55775.508507,2.315E-11,8.808E-13
55777.530729,3.351E-11,9.321E-13
55779.624618,3.068E-11,1.001E-12
55781.650637,2.552E-11,9.834E-13
55783.607025,2.449E-11,1.014E-12
55785.2561,2.199E-11,8.683E-13
55787.656748,2.278E-11,8.448E-13
55789.169155,2.645E-11,8.125E-13
55791.193044,3.309E-11,9.192E-13
55793.149618,2.418E-11,8.143E-13
55795.173322,2.331E-11,9.494E-13
55797.129618,2.293E-11,9E-13
55799.1536,2.573E-11,8.892E-13
55801.110081,2.181E-11,8.683E-13
55803.066007,2.27E-11,9.763E-13
55805.022303,1.866E-11,8.394E-13
55807.046192,3.433E-11,7.931E-13
55809.021007,2.46E-11,1.057E-12
55811.032951,1.923E-11,1.112E-12
55813.050174,1.809E-11,9.13E-13
55819.898877,1.143E-11,8.23E-13
55821.745081,1.624E-11,7.497E-13
55823.686933,1.597E-11,8.227E-13
55824.747396,1.757E-11,7.674E-13
55827.612396,1.573E-11,8.946E-13
55829.555359,1.6E-11,8.788E-13
55831.185359,2.259E-11,1.24E-12
55835.629803,1.743E-11,1.03E-12
55837.590451,1.158E-11,9.534E-13
55839.041007,1.006E-11,6.638E-13
55841.903692,1.01E-11,7.161E-13
55843.940544,1.284E-11,7.428E-13
55845.883692,1.13E-11,7.264E-13
55847.907674,1.696E-11,7.168E-13
55849.795637,1.454E-11,7.993E-13
55851.753229,1.049E-11,7.913E-13
55853.977581,1.308E-11,6.818E-13
55856.064896,1.578E-11,1.131E-12
55857.753044,1.311E-11,7.925E-13
55859.840266,1.329E-11,9.483E-13
55861.798322,1.559E-11,8.935E-13
55863.75397,1.692E-11,7.629E-13
55865.775822,1.665E-11,8.24E-13
55867.802674,1.557E-11,1.065E-12
55869.712581,1.896E-11,7.896E-13
55871.849618,1.993E-11,1.074E-12
55873.540544,2.148E-11,8.511E-13
55875.577396,2.229E-11,1.043E-12
55877.584248,1.687E-11,9.435E-13
55879.485729,2.117E-11,9.918E-13
55881.439063,1.512E-11,8.361E-13
55883.187211,1.948E-11,1.101E-12
55885.415914,2.395E-11,8.786E-13
55887.436377,1.82E-11,6.839E-13
55889.652118,1.29E-11,9.947E-13
55891.413877,2.425E-11,9.3E-13
55893.90147,1.604E-11,6.82E-13
55895.855359,2.828E-11,7.948E-13
55900.044155,2.753E-11,1.468E-12
55901.985081,2.591E-11,1.019E-12
55903.736748,2.2E-11,7.956E-13
55905.690266,1.736E-11,8.298E-13
55907.7111,2.602E-11,8.806E-13
55909.665729,2.205E-11,9.5E-13
55911.710822,1.725E-11,8.653E-13
55913.708322,2.305E-11,7.058E-13
55915.72684,2.052E-11,6.884E-13
55917.685729,1.393E-11,9.892E-13
55919.584155,2.026E-11,9.635E-13
55921.617396,1.449E-11,8.151E-13
55923.544525,1.608E-11,8.858E-13
55925.581563,8.11E-12,9.456E-13
